Date,Time,Measurement,Presence
29/12/2018,00:56:56,26.39780045,Yes
29/12/2018,00:56:59,26.68402195,Yes
29/12/2018,00:57:58,17.46360064,Yes
29/12/2018,00:58:56,18.99693012,Yes
29/12/2018,00:59:05,29.97556925,Yes
29/12/2018,01:13:03,12.0744586,Yes
29/12/2018,01:13:31,29.69343662,Yes
29/12/2018,01:13:33,29.74659204,Yes
29/12/2018,01:13:35,29.96330261,Yes
29/12/2018,01:13:58,19.60208416,Yes
29/12/2018,01:22:37,21.68332338,Yes
29/12/2018,01:22:40,23.37203026,Yes
29/12/2018,01:29:58,15.45187235,Yes
29/12/2018,08:36:58,20.74697018,Yes
29/12/2018,08:37:29,25.61273575,Yes
29/12/2018,08:38:13,14.56458569,Yes
29/12/2018,08:38:50,27.72259712,Yes
29/12/2018,08:39:09,27.53859758,Yes
29/12/2018,08:39:56,28.78570557,Yes
29/12/2018,08:42:05,18.76795292,Yes
29/12/2018,08:45:15,28.65895033,Yes
29/12/2018,08:45:52,17.34911203,Yes
29/12/2018,08:45:55,18.54715347,Yes
29/12/2018,08:46:23,24.21433926,Yes
29/12/2018,08:46:31,26.68402195,Yes
29/12/2018,08:52:58,19.64706182,Yes
29/12/2018,08:59:46,16.2655592,Yes
29/12/2018,09:00:46,29.91832495,Yes
29/12/2018,09:04:55,25.60864687,Yes
29/12/2018,09:07:46,23.73594046,Yes
29/12/2018,09:07:48,12.8963232,Yes
29/12/2018,09:08:35,27.15015411,Yes
29/12/2018,09:08:40,25.71495771,Yes
29/12/2018,09:08:47,11.89454794,Yes
29/12/2018,09:08:58,23.82180691,Yes
29/12/2018,09:09:04,28.22552919,Yes
29/12/2018,09:09:17,28.58535051,Yes
29/12/2018,09:09:47,29.7752142,Yes
29/12/2018,09:09:58,22.67283201,Yes
29/12/2018,09:10:03,17.30004549,Yes
29/12/2018,09:10:27,11.63694859,Yes
29/12/2018,09:13:48,12.54059076,Yes
29/12/2018,09:15:15,28.61397266,Yes
29/12/2018,09:16:23,27.85344124,Yes
29/12/2018,09:16:44,11.56743765,Yes
29/12/2018,09:16:53,15.72173834,Yes
29/12/2018,09:17:40,17.72528887,Yes
29/12/2018,09:18:51,28.26641798,Yes
29/12/2018,09:19:11,26.78215504,Yes
29/12/2018,09:19:19,25.33878088,Yes
29/12/2018,09:22:56,11.55925989,Yes
29/12/2018,09:24:26,25.33878088,Yes
29/12/2018,09:24:59,19.74519491,Yes
29/12/2018,09:40:10,23.26571941,Yes
29/12/2018,09:40:59,19.73292828,Yes
29/12/2018,09:45:57,23.85042906,Yes
29/12/2018,09:46:27,29.76703644,Yes
29/12/2018,09:46:52,21.29487991,Yes
29/12/2018,09:46:59,25.71904659,Yes
29/12/2018,09:55:24,29.34179306,Yes
29/12/2018,09:56:40,19.65932846,Yes
29/12/2018,09:56:59,25.24064779,Yes
29/12/2018,10:08:25,27.91477442,Yes
29/12/2018,10:08:52,29.60757017,Yes
29/12/2018,10:11:59,19.73292828,Yes
29/12/2018,10:14:57,28.55672836,Yes
29/12/2018,10:20:11,27.02339888,Yes
29/12/2018,10:20:14,20.96776962,Yes
29/12/2018,10:20:16,20.41577101,Yes
29/12/2018,10:20:19,29.78339195,Yes
29/12/2018,10:20:40,19.94554996,Yes
29/12/2018,10:20:58,28.33184004,Yes
29/12/2018,10:21:59,13.94716501,Yes
29/12/2018,10:22:12,21.97772264,Yes
29/12/2018,10:22:48,29.52988148,Yes
29/12/2018,10:23:12,29.45628166,Yes
29/12/2018,10:38:09,23.75638485,Yes
29/12/2018,10:54:09,21.63016796,Yes
29/12/2018,10:54:13,18.57577562,Yes
29/12/2018,10:54:15,26.60224438,Yes
29/12/2018,10:54:17,27.46908665,Yes
29/12/2018,10:54:20,25.54322481,Yes
29/12/2018,10:54:23,25.19975901,Yes
29/12/2018,10:54:25,26.04615688,Yes
29/12/2018,10:54:28,26.06660128,Yes
29/12/2018,10:54:30,24.74589348,Yes
29/12/2018,10:54:40,26.43460035,Yes
29/12/2018,10:54:43,22.2925663,Yes
29/12/2018,10:54:45,22.24758863,Yes
29/12/2018,10:55:17,29.68525887,Yes
29/12/2018,11:10:09,19.70430613,Yes
29/12/2018,11:14:15,26.24242306,Yes
29/12/2018,11:14:17,23.96900654,Yes
29/12/2018,11:26:09,23.06945324,Yes
29/12/2018,11:31:09,13.76725435,Yes
29/12/2018,11:31:11,12.27072477,Yes
29/12/2018,11:33:20,14.1025424,Yes
29/12/2018,11:42:09,28.04561853,Yes
29/12/2018,11:42:31,28.86748314,Yes
29/12/2018,11:42:37,27.06019878,Yes
29/12/2018,11:43:04,11.57152653,Yes
29/12/2018,11:46:53,23.97309542,Yes
29/12/2018,11:48:19,11.69010401,Yes
29/12/2018,11:49:23,11.45294905,Yes
29/12/2018,11:52:39,20.88190317,Yes
29/12/2018,12:04:54,27.95157433,Yes
29/12/2018,12:06:50,29.28454876,Yes
29/12/2018,12:07:54,27.87388563,Yes
29/12/2018,12:11:46,24.00989532,Yes
29/12/2018,12:11:53,29.90196943,Yes
29/12/2018,12:20:54,23.94038439,Yes
29/12/2018,12:23:20,23.86269569,Yes
29/12/2018,12:25:23,29.66072559,Yes
29/12/2018,12:25:47,4.346477985,Yes
29/12/2018,12:26:54,28.7407279,Yes
29/12/2018,12:36:46,23.03674221,Yes
29/12/2018,12:39:54,25.32651424,Yes
29/12/2018,12:40:05,29.11281586,Yes
29/12/2018,12:40:50,26.88846588,Yes
29/12/2018,12:41:50,25.44509172,Yes
29/12/2018,12:42:50,28.63850594,Yes
29/12/2018,12:42:54,26.31602287,Yes
29/12/2018,12:48:54,28.01290751,Yes
29/12/2018,12:55:30,29.73023653,Yes
29/12/2018,12:51:36,23.82998466,Yes
29/12/2018,12:55:54,28.00472975,Yes
29/12/2018,13:02:55,23.87496233,Yes
29/12/2018,13:12:03,24.492383,Yes
29/12/2018,13:15:04,23.79318476,Yes
29/12/2018,13:18:05,19.7288394,Yes
29/12/2018,13:27:55,24.01807308,Yes
29/12/2018,13:31:02,23.94856215,Yes
29/12/2018,13:34:45,26.96615458,Yes
29/12/2018,13:43:13,25.96437931,Yes
29/12/2018,13:47:09,24.25113916,Yes
29/12/2018,13:50:02,28.04152966,Yes
29/12/2018,13:59:07,28.11921835,Yes
29/12/2018,14:06:09,28.2050848,Yes
29/12/2018,14:06:33,15.7045914,Yes
29/12/2018,14:15:02,29.10003457,Yes
29/12/2018,14:22:09,19.68386173,Yes
29/12/2018,14:24:55,25.7050608,Yes
29/12/2018,14:30:30,11.23478342,Yes
29/12/2018,14:36:31,18.40203311,Yes
29/12/2018,14:37:55,19.77381706,Yes
29/12/2018,14:53:09,23.86269569,Yes
29/12/2018,14:54:35,15.19427299,Yes
29/12/2018,15:11:55,11.30983829,Yes
29/12/2018,15:12:00,13.90627623,Yes
29/12/2018,15:12:42,8.153223991,Yes
29/12/2018,15:13:00,11.73917055,Yes
29/12/2018,15:13:36,10.3325963,Yes
29/12/2018,15:13:53,29.03103828,Yes
29/12/2018,15:14:02,22.31301069,Yes
29/12/2018,15:14:50,28.99423838,Yes
29/12/2018,15:15:39,27.01931,Yes
29/12/2018,15:16:12,21.08225822,Yes
29/12/2018,15:16:24,26.50820017,Yes
29/12/2018,15:16:34,29.88152504,Yes
29/12/2018,15:16:37,16.89115763,Yes
29/12/2018,15:16:43,22.33754396,Yes
29/12/2018,15:16:49,24.31656122,Yes
29/12/2018,15:16:57,16.78484678,Yes
29/12/2018,15:17:17,26.38962269,Yes
29/12/2018,15:17:22,26.1197567,Yes
29/12/2018,15:17:38,22.2925663,Yes
29/12/2018,15:18:06,21.37665749,Yes
29/12/2018,15:18:11,14.45418596,Yes
29/12/2018,15:19:57,18.78839731,Yes
29/12/2018,15:20:10,15.76262712,Yes
29/12/2018,15:20:39,29.99601364,Yes
29/12/2018,15:21:07,24.98304844,Yes
29/12/2018,15:25:49,24.55371618,Yes
29/12/2018,15:36:42,29.98374701,Yes
29/12/2018,15:38:34,29.57077026,Yes
29/12/2018,15:40:24,18.56350899,Yes
29/12/2018,15:40:48,25.5064249,Yes
29/12/2018,15:40:55,22.92225361,Yes
29/12/2018,15:42:39,16.14698172,Yes
29/12/2018,15:43:01,20.22359371,Yes
29/12/2018,15:47:43,29.66890335,Yes
29/12/2018,15:48:08,24.96260405,Yes
29/12/2018,15:48:52,23.4783411,Yes
29/12/2018,15:53:17,26.88028812,Yes
29/12/2018,15:54:05,27.20739841,Yes
29/12/2018,15:54:29,17.28777885,Yes
29/12/2018,15:56:55,25.28971434,Yes
29/12/2018,16:00:06,19.44261789,Yes
29/12/2018,16:00:14,24.9135375,Yes
29/12/2018,16:02:12,18.80066395,Yes
29/12/2018,16:02:26,29.40721512,Yes
29/12/2018,16:03:03,17.24689007,Yes
29/12/2018,16:04:00,22.68100977,Yes
29/12/2018,16:04:14,16.87480211,Yes
29/12/2018,16:04:17,20.35034895,Yes
29/12/2018,16:05:44,23.62145185,Yes
29/12/2018,16:05:59,13.54236603,Yes
29/12/2018,16:06:20,29.91423607,Yes
29/12/2018,16:06:38,23.30251932,Yes
29/12/2018,16:07:01,26.33237839,Yes
29/12/2018,16:07:50,29.3908596,Yes
29/12/2018,16:08:23,24.11211729,Yes
29/12/2018,16:08:38,17.94199944,Yes
29/12/2018,16:08:48,17.58217812,Yes
29/12/2018,16:09:34,26.15246773,Yes
29/12/2018,16:10:38,20.39532661,Yes
29/12/2018,16:10:45,19.86786127,Yes
29/12/2018,16:11:02,12.9740119,Yes
29/12/2018,16:12:55,23.785007,Yes
29/12/2018,16:13:41,22.11265564,Yes
29/12/2018,16:20:19,18.17097664,Yes
29/12/2018,16:25:30,15.57453871,Yes
29/12/2018,16:25:58,25.97255707,Yes
29/12/2018,16:26:49,22.24349976,Yes
29/12/2018,16:26:52,29.66072559,Yes
29/12/2018,16:26:56,9.915530682,Yes
29/12/2018,16:27:19,25.53504705,Yes
29/12/2018,16:28:55,28.17237377,Yes
29/12/2018,16:29:24,29.75068092,Yes
29/12/2018,16:29:26,14.40103054,Yes
29/12/2018,16:29:46,23.83407354,Yes
29/12/2018,16:30:51,14.97347355,Yes
29/12/2018,16:31:08,19.83923912,Yes
29/12/2018,16:31:35,19.33630705,Yes
29/12/2018,16:31:56,25.22429228,Yes
29/12/2018,16:32:11,8.872866631,Yes
29/12/2018,16:32:19,14.14343119,Yes
29/12/2018,16:32:53,29.88561392,Yes
29/12/2018,16:33:09,27.56721973,Yes
29/12/2018,16:33:17,18.17506552,Yes
29/12/2018,16:34:11,11.84957027,Yes
29/12/2018,16:34:15,24.12438393,Yes
29/12/2018,16:34:37,26.51637793,Yes
29/12/2018,16:35:23,28.83477211,Yes
29/12/2018,16:35:28,19.79426146,Yes
29/12/2018,16:36:36,28.42179537,Yes
29/12/2018,16:36:51,14.66271877,Yes
29/12/2018,16:41:16,28.93699408,Yes
29/12/2018,16:42:07,21.85096741,Yes
29/12/2018,16:44:31,18.42039824,Yes
29/12/2018,16:44:50,29.92241383,Yes
29/12/2018,16:44:55,19.96599436,Yes
29/12/2018,16:45:20,16.42502546,Yes
29/12/2018,16:45:34,29.79156971,Yes
29/12/2018,16:45:51,7.601225376,Yes
29/12/2018,16:45:56,23.52740765,Yes
29/12/2018,16:46:18,29.73432541,Yes
29/12/2018,16:48:02,29.54623699,Yes
29/12/2018,16:48:18,28.78979445,Yes
29/12/2018,16:49:10,17.76208878,Yes
29/12/2018,16:49:43,29.93876934,Yes
29/12/2018,16:50:31,28.61397266,Yes
29/12/2018,16:50:34,29.26819324,Yes
29/12/2018,16:50:45,15.1165843,Yes
29/12/2018,16:51:03,18.1014657,Yes
29/12/2018,16:51:35,29.98783588,Yes
29/12/2018,16:51:44,16.92795753,Yes
29/12/2018,16:52:10,23.48651886,Yes
29/12/2018,16:52:17,18.75568628,Yes
29/12/2018,16:52:40,29.39903736,Yes
29/12/2018,16:54:25,18.49399805,Yes
29/12/2018,16:55:58,17.61897802,Yes
29/12/2018,16:57:04,29.8120141,Yes
29/12/2018,16:57:16,26.23015642,Yes
29/12/2018,16:57:31,24.90535975,Yes
29/12/2018,17:00:55,19.9578166,Yes
29/12/2018,17:02:53,26.86393261,Yes
29/12/2018,17:03:38,12.69187927,Yes
29/12/2018,17:16:55,19.843328,Yes
29/12/2018,17:19:35,18.90288591,Yes
29/12/2018,17:21:46,21.45843506,Yes
29/12/2018,17:27:38,27.39139795,Yes
29/12/2018,17:32:33,12.65507936,Yes
29/12/2018,17:32:55,23.87496233,Yes
29/12/2018,17:33:15,29.01468277,Yes
29/12/2018,17:34:17,26.63904428,Yes
29/12/2018,17:34:34,25.6413579,Yes
29/12/2018,17:35:04,23.40065241,Yes
29/12/2018,17:35:07,29.61165905,Yes
29/12/2018,17:36:00,27.37504244,Yes
29/12/2018,17:36:05,22.33345509,Yes
29/12/2018,17:36:40,24.00580645,Yes
29/12/2018,17:37:45,21.0495472,Yes
29/12/2018,17:40:13,11.77597046,Yes
29/12/2018,17:42:13,21.27443552,Yes
29/12/2018,17:42:44,26.14837885,Yes
29/12/2018,17:43:16,7.764780521,Yes
29/12/2018,17:44:08,14.18023109,Yes
29/12/2018,17:48:55,28.07015181,Yes
29/12/2018,17:49:48,29.9469471,Yes
29/12/2018,17:50:37,16.08973742,Yes
29/12/2018,18:04:55,27.27690935,Yes
29/12/2018,18:19:19,21.55656815,Yes
29/12/2018,18:19:28,29.55850363,Yes
29/12/2018,18:19:41,29.43992615,Yes
29/12/2018,18:19:49,27.3627758,Yes
29/12/2018,18:20:53,24.00171757,Yes
29/12/2018,18:24:14,11.87819242,Yes
29/12/2018,18:24:37,18.87426376,Yes
29/12/2018,18:24:43,27.08882093,Yes
29/12/2018,18:28:00,14.68725204,Yes
29/12/2018,18:31:31,21.04545832,Yes
29/12/2018,18:34:36,16.64991379,Yes
29/12/2018,18:35:22,6.161940098,Yes
29/12/2018,18:35:55,27.726686,Yes
29/12/2018,18:36:54,16.93613529,Yes
29/12/2018,18:48:07,25.03211498,Yes
29/12/2018,18:48:17,28.42588425,Yes
29/12/2018,18:50:59,19.66341734,Yes
29/12/2018,18:51:52,25.51869154,Yes
29/12/2018,18:52:34,23.76865149,Yes
29/12/2018,18:53:47,26.28331184,Yes
29/12/2018,18:54:15,15.60316086,Yes
29/12/2018,18:55:07,28.20099592,Yes
29/12/2018,18:55:17,26.7698884,Yes
29/12/2018,18:55:45,29.98374701,Yes
29/12/2018,18:55:52,27.60810852,Yes
29/12/2018,18:55:57,27.39139795,Yes
29/12/2018,18:56:03,29.31317091,Yes
29/12/2018,18:56:18,18.32226515,Yes
29/12/2018,18:56:23,26.5981555,Yes
29/12/2018,18:56:38,29.20686007,Yes
29/12/2018,18:56:51,29.64845896,Yes
29/12/2018,18:57:03,29.96739149,Yes
29/12/2018,18:57:18,8.15731287,Yes
29/12/2018,18:57:30,23.49060774,Yes
29/12/2018,18:57:40,28.92472744,Yes
29/12/2018,18:57:46,21.95727825,Yes
29/12/2018,18:57:51,24.18571711,Yes
29/12/2018,18:58:13,3.234302998,Yes
29/12/2018,18:58:21,26.77397728,Yes
29/12/2018,18:58:45,29.56668139,Yes
29/12/2018,18:58:55,13.17436695,Yes
29/12/2018,18:58:58,28.64668369,Yes
29/12/2018,18:59:07,26.86802149,Yes
29/12/2018,18:59:10,29.57894802,Yes
29/12/2018,18:59:22,29.20686007,Yes
29/12/2018,18:59:33,29.60348129,Yes
29/12/2018,18:59:36,18.99693012,Yes
29/12/2018,18:59:53,29.02694941,Yes
29/12/2018,18:59:58,27.79619694,Yes
29/12/2018,19:00:10,20.39123774,Yes
29/12/2018,19:00:20,24.29611683,Yes
29/12/2018,19:00:27,29.38677073,Yes
29/12/2018,19:01:00,20.55888176,Yes
29/12/2018,19:01:12,29.84881401,Yes
29/12/2018,19:02:03,19.63888407,Yes
29/12/2018,19:02:10,28.85930538,Yes
29/12/2018,19:02:13,11.69828176,Yes
29/12/2018,19:02:18,19.91283894,Yes
29/12/2018,19:03:31,21.03728056,Yes
29/12/2018,19:03:38,14.3887639,Yes
29/12/2018,19:03:49,24.74998236,Yes
29/12/2018,19:06:17,25.20793676,Yes
29/12/2018,19:06:43,9.956419468,Yes
29/12/2018,19:06:55,28.00881863,Yes
29/12/2018,19:07:51,20.3217268,Yes
29/12/2018,19:09:01,8.508956432,Yes
29/12/2018,19:09:24,17.06697941,Yes
29/12/2018,19:10:16,28.97788286,Yes
29/12/2018,19:11:03,12.68779039,Yes
29/12/2018,19:20:08,16.94022417,Yes
29/12/2018,19:20:15,24.08349514,Yes
29/12/2018,19:22:55,28.11921835,Yes
29/12/2018,19:38:55,28.8184166,Yes
29/12/2018,19:54:55,27.99246311,Yes
29/12/2018,20:10:55,25.70269108,Yes
29/12/2018,20:26:01,23.87496233,Yes
29/12/2018,20:41:56,28.40135098,Yes
29/12/2018,20:45:32,15.30467272,Yes
29/12/2018,20:46:23,29.50943708,Yes
29/12/2018,20:57:56,23.88722897,Yes
29/12/2018,21:13:56,26.05433464,Yes
29/12/2018,21:29:56,23.85042906,Yes
29/12/2018,21:45:56,23.85860682,Yes
29/12/2018,22:01:03,28.07832956,Yes
29/12/2018,22:13:55,18.30999851,Yes
29/12/2018,22:15:03,25.06891489,Yes
29/12/2018,22:16:56,26.69219971,Yes
29/12/2018,22:17:08,26.14837885,Yes
29/12/2018,22:18:39,28.23779583,Yes
29/12/2018,22:18:51,20.70199251,Yes
29/12/2018,22:20:38,11.21170521,Yes
29/12/2018,22:21:10,22.21487761,Yes
29/12/2018,22:32:44,29.59530354,Yes
29/12/2018,22:32:56,28.00472975,Yes
29/12/2018,22:35:06,25.70677996,Yes
29/12/2018,22:40:13,14.76902962,Yes
29/12/2018,22:40:20,27.71850824,Yes
29/12/2018,22:42:07,18.16279888,Yes
29/12/2018,22:42:17,15.85667133,Yes
29/12/2018,22:43:49,24.00989532,Yes
29/12/2018,22:43:52,21.99816704,Yes
29/12/2018,22:44:01,22.37025499,Yes
29/12/2018,22:44:20,26.3487339,Yes
29/12/2018,22:44:24,13.23161125,Yes
29/12/2018,22:45:01,20.35034895,Yes
29/12/2018,22:46:36,8.99553299,Yes
29/12/2018,22:46:40,21.30305767,Yes
29/12/2018,22:46:42,20.50163746,Yes
29/12/2018,22:46:51,16.80938005,Yes
29/12/2018,22:48:00,14.56867456,Yes
29/12/2018,22:48:09,11.94361448,Yes
29/12/2018,22:48:25,20.01914978,Yes
29/12/2018,22:48:55,29.98783588,Yes
29/12/2018,22:49:02,25.37149191,Yes
29/12/2018,22:50:07,26.77397728,Yes
29/12/2018,22:51:40,26.39780045,Yes
29/12/2018,22:51:54,27.87797451,Yes
29/12/2018,22:52:33,22.42341042,Yes
29/12/2018,22:53:01,25.66998005,Yes
29/12/2018,22:53:09,29.79565859,Yes
29/12/2018,22:53:31,20.29310465,Yes
29/12/2018,22:53:56,13.2029891,Yes
29/12/2018,22:54:01,29.64437008,Yes
29/12/2018,22:54:03,23.4987855,Yes
29/12/2018,22:54:06,26.9988656,Yes
29/12/2018,22:54:09,9.780597687,Yes
29/12/2018,22:54:11,12.29116917,Yes
29/12/2018,22:54:22,29.93059158,Yes
29/12/2018,22:55:43,20.51390409,Yes
29/12/2018,22:56:02,18.80884171,Yes
29/12/2018,22:57:11,28.09468508,Yes
29/12/2018,22:58:08,27.99655199,Yes
29/12/2018,22:58:18,25.77629089,Yes
29/12/2018,23:02:01,23.96900654,Yes
29/12/2018,23:02:25,12.07854748,Yes
29/12/2018,23:02:35,24.66820478,Yes
29/12/2018,23:04:24,9.35126543,Yes
29/12/2018,23:04:39,21.61790133,Yes
29/12/2018,23:05:16,12.95765638,Yes
29/12/2018,23:05:37,29.89788055,Yes
29/12/2018,23:05:52,22.19852209,Yes
29/12/2018,23:06:04,13.22752237,Yes
29/12/2018,23:06:17,29.79156971,Yes
29/12/2018,23:07:10,15.72582722,Yes
29/12/2018,23:07:12,22.1576333,Yes
29/12/2018,23:07:50,26.79033279,Yes
29/12/2018,23:14:20,26.97024345,Yes
29/12/2018,23:14:31,28.22144032,Yes
29/12/2018,23:20:56,25.96437931,Yes
29/12/2018,23:28:26,28.58943939,Yes
29/12/2018,23:31:08,28.77343893,Yes
29/12/2018,23:32:47,29.44401503,Yes
29/12/2018,23:32:52,29.83654737,Yes
29/12/2018,23:33:15,29.30908203,Yes
29/12/2018,23:33:18,26.07477903,Yes
29/12/2018,23:36:05,27.03157663,Yes
29/12/2018,23:51:56,27.80846357,Yes
30/12/2018,09:06:17,28.10695171,Yes
30/12/2018,09:21:56,26.74535513,Yes
30/12/2018,09:22:54,29.5830369,Yes
30/12/2018,09:26:38,21.15994692,Yes
30/12/2018,09:26:42,15.21471739,Yes
30/12/2018,09:31:45,21.78963423,Yes
30/12/2018,09:31:49,26.92935467,Yes
30/12/2018,09:37:56,27.80437469,Yes
30/12/2018,09:46:55,28.67530584,Yes
30/12/2018,09:53:56,27.92295218,Yes
30/12/2018,10:09:56,24.77860451,Yes
30/12/2018,10:16:00,27.14197636,Yes
30/12/2018,10:17:38,13.05578947,Yes
30/12/2018,10:17:40,18.93968582,Yes
30/12/2018,10:25:56,23.96082878,Yes
30/12/2018,10:41:19,28.01290751,Yes
30/12/2018,10:43:52,27.3627758,Yes
30/12/2018,10:56:56,27.41593122,Yes
30/12/2018,10:59:59,29.99192476,Yes
30/12/2018,11:01:00,17.05880165,Yes
30/12/2018,11:10:39,23.21665287,Yes
30/12/2018,11:12:56,28.07424068,Yes
30/12/2018,11:20:29,12.34023571,Yes
30/12/2018,11:20:49,17.15693474,Yes
30/12/2018,11:20:53,27.9761076,Yes
30/12/2018,11:21:00,17.34502316,Yes
30/12/2018,11:21:05,16.30644798,Yes
30/12/2018,11:21:10,29.99192476,Yes
30/12/2018,11:21:13,27.30962038,Yes
30/12/2018,11:22:24,10.20584106,Yes
30/12/2018,11:24:32,24.36971664,Yes
30/12/2018,11:25:08,12.21756935,Yes
30/12/2018,11:25:15,24.39833879,Yes
30/12/2018,11:25:44,29.69343662,Yes
30/12/2018,11:26:11,21.27034664,Yes
30/12/2018,11:27:05,29.94285822,Yes
30/12/2018,11:27:20,29.82019186,Yes
30/12/2018,11:27:34,11.80459261,Yes
30/12/2018,11:34:24,28.20099592,Yes
30/12/2018,11:46:18,23.38020802,Yes
30/12/2018,11:49:08,29.91832495,Yes
30/12/2018,11:49:14,29.99192476,Yes
30/12/2018,12:03:52,26.03389025,Yes
30/12/2018,12:10:59,18.53488684,Yes
30/12/2018,12:16:21,19.57755089,Yes
30/12/2018,12:22:14,29.9265027,Yes
30/12/2018,12:31:56,27.86979675,Yes
30/12/2018,12:39:44,15.66858292,Yes
30/12/2018,12:41:33,14.70769644,Yes
30/12/2018,12:41:45,27.18286514,Yes
30/12/2018,12:47:56,28.11921835,Yes
30/12/2018,13:03:56,28.08241844,Yes
30/12/2018,13:08:41,21.93683386,Yes
30/12/2018,13:19:56,28.07424068,Yes
30/12/2018,13:23:21,29.77112532,Yes
30/12/2018,13:35:56,23.81362915,Yes
30/12/2018,13:51:23,28.06606293,Yes
30/12/2018,14:06:21,28.29095125,Yes
30/12/2018,14:06:56,27.8984189,Yes
30/12/2018,14:22:56,27.82481909,Yes
30/12/2018,14:24:52,28.36455107,Yes
30/12/2018,14:35:54,21.59336805,Yes
30/12/2018,14:35:58,21.51976824,Yes
30/12/2018,14:36:33,10.50841808,Yes
30/12/2018,14:38:56,27.94339657,Yes
30/12/2018,14:39:09,11.74734831,Yes
30/12/2018,14:39:20,20.77150345,Yes
30/12/2018,14:39:31,24.77042675,Yes
30/12/2018,14:39:38,24.0344286,Yes
30/12/2018,14:39:44,11.55108213,Yes
30/12/2018,14:39:50,29.28045988,Yes
30/12/2018,14:40:06,25.25291443,Yes
30/12/2018,14:40:57,16.8012023,Yes
30/12/2018,14:40:59,24.29202795,Yes
30/12/2018,14:41:03,13.34609985,Yes
30/12/2018,14:41:07,23.78909588,Yes
30/12/2018,14:42:08,25.28971434,Yes
30/12/2018,14:42:26,26.16882324,Yes
30/12/2018,14:42:30,29.51352596,Yes
30/12/2018,14:43:47,29.28045988,Yes
30/12/2018,14:43:58,15.27605057,Yes
30/12/2018,14:44:00,29.90605831,Yes
30/12/2018,14:44:40,19.36084032,Yes
30/12/2018,14:44:42,23.58874083,Yes
30/12/2018,14:45:03,22.3498106,Yes
30/12/2018,14:45:20,22.68918753,Yes
30/12/2018,14:45:25,26.92526579,Yes
30/12/2018,14:45:43,18.83337498,Yes
30/12/2018,14:45:50,20.80830336,Yes
30/12/2018,14:46:39,20.70608139,Yes
30/12/2018,14:47:10,17.18964577,Yes
30/12/2018,14:47:20,29.71388102,Yes
30/12/2018,14:47:52,22.68509865,Yes
30/12/2018,14:49:38,25.72722435,Yes
30/12/2018,14:50:30,24.05896187,Yes
30/12/2018,14:53:41,22.55425453,Yes
30/12/2018,14:54:18,23.10216427,Yes
30/12/2018,14:54:44,29.19868231,Yes
30/12/2018,14:54:56,28.12330723,Yes
30/12/2018,14:56:02,17.63533354,Yes
30/12/2018,14:56:41,20.6283927,Yes
30/12/2018,14:56:48,26.177001,Yes
30/12/2018,14:57:27,13.91445398,Yes
30/12/2018,14:57:29,29.40721512,Yes
30/12/2018,14:57:34,18.51853132,Yes
30/12/2018,14:57:37,22.63194323,Yes
30/12/2018,14:57:44,22.23941088,Yes
30/12/2018,14:57:56,29.97556925,Yes
30/12/2018,14:58:07,29.27228212,Yes
30/12/2018,14:58:28,15.70538282,Yes
30/12/2018,14:58:41,26.22606754,Yes
30/12/2018,14:58:44,22.46021032,Yes
30/12/2018,14:59:02,25.84580183,Yes
30/12/2018,14:59:33,19.78199482,Yes
30/12/2018,14:59:43,28.44632864,Yes
30/12/2018,14:59:51,21.85505629,Yes
30/12/2018,14:59:57,13.99623156,Yes
30/12/2018,15:00:05,23.24527502,Yes
30/12/2018,15:00:07,25.86215734,Yes
30/12/2018,15:00:36,25.0280261,Yes
30/12/2018,15:00:51,14.13116455,Yes
30/12/2018,15:00:57,21.90003395,Yes
30/12/2018,15:01:03,29.30499315,Yes
30/12/2018,15:01:11,16.74804688,Yes
30/12/2018,15:02:01,17.88475513,Yes
30/12/2018,15:02:11,26.11157894,Yes
30/12/2018,15:02:25,21.77327871,Yes
30/12/2018,15:02:39,11.91090345,Yes
30/12/2018,15:02:51,14.8099184,Yes
30/12/2018,15:03:14,22.63194323,Yes
30/12/2018,15:03:28,26.74944401,Yes
30/12/2018,15:03:37,13.97578716,Yes
30/12/2018,15:03:41,22.75052071,Yes
30/12/2018,15:03:46,29.43992615,Yes
30/12/2018,15:03:49,29.32952642,Yes
30/12/2018,15:03:52,25.48598051,Yes
30/12/2018,15:03:56,8.791089058,Yes
30/12/2018,15:04:02,25.55549145,Yes
30/12/2018,15:04:27,23.06945324,Yes
30/12/2018,15:04:43,12.9740119,Yes
30/12/2018,15:05:30,25.93575716,Yes
30/12/2018,15:05:48,22.4642992,Yes
30/12/2018,15:05:55,26.09522343,Yes
30/12/2018,15:06:40,23.50696325,Yes
30/12/2018,15:07:11,29.38677073,Yes
30/12/2018,15:07:17,26.71673298,Yes
30/12/2018,15:07:32,21.48296833,Yes
30/12/2018,15:10:56,22.70963192,Yes
30/12/2018,15:13:37,22.51336575,Yes
30/12/2018,15:17:04,12.74094582,Yes
30/12/2018,15:17:44,22.48065472,Yes
30/12/2018,15:20:24,29.84881401,Yes
30/12/2018,15:22:43,28.77752781,Yes
30/12/2018,15:22:55,7.310914993,Yes
30/12/2018,15:23:10,17.63533354,Yes
30/12/2018,15:24:25,29.91832495,Yes
30/12/2018,15:24:32,29.59121466,Yes
30/12/2018,15:24:38,13.70183229,Yes
30/12/2018,15:24:48,26.56135559,Yes
